@relation 'breast-cancer-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,8-9,24,31-32,34-37,49_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A38-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Class {no-recurrence-events,recurrence-events}

@data
0.098923,0.100372,0.109058,0.024326,0.018574,-0.104485,-0.04867,0.060547,-0.043274,-0.004379,0.029348,0.198798,-0.078361,-0.05745,-0.061121,0.173286,-0.222438,-0.049644,0.067707,-0.007934,-0.051338,0.046047,0.128484,0.063579,0.121865,0.034304,-0.111414,0.015614,-0.087851,0.015799,-0.013677,-0.007366,0.000898,0.002565,-0.130666,-0.121903,-0.01551,0.042452,no-recurrence-events
-0.02091,-0.010332,0.040459,0.112847,0.0633,0.051165,0.012644,-0.019452,0.075929,-0.097856,0.112997,-0.027776,-0.051344,0.036942,-0.024298,-0.025619,0.049183,0.023216,0.052125,-0.106286,-0.026471,-0.027374,0.065949,0.13295,0.005086,-0.067466,-0.01089,-0.092516,0.050785,-0.052458,0.052249,0.044114,-0.086703,-0.019923,0.02536,0.001157,0.005568,-0.038245,no-recurrence-events
0.078354,0.054748,-0.008252,0.032138,0.019551,0.00431,0.10819,0.019165,0.024842,0.085831,0.033742,-0.030816,0.008798,-0.03975,0.015784,-0.032037,-0.007899,-0.004111,-0.030926,-0.070678,0.066826,0.089382,0.007635,-0.051533,-0.077781,-0.101438,-0.041468,0.024159,-0.056479,0.038992,0.063959,-0.023967,-0.071734,0.019899,-0.055959,-0.031082,0.024896,-0.014799,no-recurrence-events
-0.00563,-0.051789,-0.021679,-0.042081,0.050312,-0.006005,0.058691,-0.048462,0.035584,-0.015,0.025319,0.008369,0.013497,-0.006379,-0.015222,-0.040826,-0.057277,0.059853,-0.006512,-0.047973,-0.011452,0.004787,-0.076105,-0.034443,0.002297,-0.049192,-0.047327,-0.008434,-0.028525,-0.006174,0.012934,-0.024089,0.021223,0.04535,-0.033254,0.041183,0.077142,0.007662,no-recurrence-events
-0.035416,-0.020539,0.009571,0.008701,-0.080547,0.013527,-0.000879,0.021362,0.049256,0.02504,-0.030345,0.045478,0.001779,0.016082,0.020911,-0.075982,-0.074855,-0.014365,-0.023113,-0.003051,0.039329,-0.099217,-0.010676,0.028057,-0.014305,0.005984,0.022497,0.035023,0.076943,0.034842,0.003168,0.021809,0.024641,-0.044493,0.03364,-0.030106,0.039056,0.070162,no-recurrence-events
-0.000259,0.000946,0.087696,-0.04794,-0.014141,-0.048973,0.015722,-0.02356,0.019959,0.006485,0.034108,0.023994,0.006173,-0.05423,0.009192,0.039252,-0.024073,-0.022178,-0.059246,-0.055785,0.072532,-0.052342,0.018621,0.018291,-0.025047,0.009402,-0.141565,-0.003063,-0.007041,-0.043283,-0.012457,0.023762,-0.00075,0.037538,0.007273,0.048019,0.018548,-0.027495,no-recurrence-events
-0.06813,-0.001008,-0.035351,-0.026456,-0.02,0.017433,-0.044825,-0.03772,-0.019104,-0.003281,-0.007884,-0.017022,0.002755,0.001434,-0.116785,-0.040826,0.001317,-0.006553,-0.010418,0.025269,-0.011452,-0.038182,-0.064387,0.078838,-0.019187,0.011355,0.04447,0.010121,0.030068,0.0866,-0.01441,-0.059246,0.087629,-0.0484,-0.019582,0.048996,0.053704,0.066255,no-recurrence-events
0.019028,-0.06485,0.019092,0.000888,-0.008281,0.035011,-0.050684,0.016968,-0.067932,-0.049179,-0.086985,0.112372,0.059396,0.021026,-0.074793,0.040229,0.066014,-0.034385,-0.029461,0.006715,-0.024391,-0.018162,0.054754,0.001201,-0.028709,0.035769,-0.064905,-0.0265,-0.010947,0.022146,-0.049566,0.053547,0.062239,0.053163,0.030223,0.04216,-0.073249,0.02231,no-recurrence-events
0.027573,-0.032258,-0.036328,-0.026456,0.034687,-0.072411,-0.079981,0.059936,0.043396,-0.083359,-0.036204,-0.007256,0.028146,0.013152,-0.015222,-0.036919,0.028661,0.016885,-0.037762,-0.01477,-0.027077,0.022365,-0.065363,-0.022724,0.045266,0.022097,0.005407,-0.004528,0.084756,0.004568,0.012934,-0.041668,0.030989,-0.01715,-0.002004,0.080246,-0.006843,0.058443,no-recurrence-events
0.072352,0.010755,-0.041816,0.194878,0.04035,-0.017622,-0.052114,0.032062,-0.003173,0.069381,-0.029948,0.026789,0.035265,0.17923,0.105341,0.092545,0.186939,-0.068093,-0.070922,0.010657,0.029345,0.028413,-0.004608,0.05043,-0.0955,-0.098716,0.009129,0.032362,-0.104122,0.040559,-0.063718,-0.042678,-0.053194,0.032262,0.025604,0.016782,0.032424,0.165857,recurrence-events
0.053452,-0.034211,0.052539,0.082919,-0.02586,-0.01577,-0.045801,0.00769,0.018006,-0.032578,-0.022532,0.020087,0.025704,-0.02298,-0.037683,0.054877,0.00327,-0.033897,-0.078777,-0.00891,0.00222,-0.028905,0.065496,0.002666,-0.067039,0.046511,-0.120081,-0.018688,0.026162,-0.008127,-0.059332,0.019856,0.026594,0.021913,0.048289,0.008957,-0.057624,0.031099,no-recurrence-events
-0.012283,-0.049653,0.016773,-0.155362,0.064961,0.010841,0.072119,-0.019653,-0.005676,-0.010605,-0.03889,-0.020928,-0.043876,-0.001771,-0.000086,0.035346,-0.033595,0.086221,0.042927,-0.027953,0.010826,-0.026951,-0.043391,-0.008808,0.005471,-0.046995,-0.021937,-0.014293,-0.067832,0.090017,0.037348,0.055012,0.014997,0.08368,0.02534,-0.006668,0.087884,0.004732,no-recurrence-events
0.156479,0.068908,0.084522,0.055576,0.037129,0.034584,0.080358,0.139282,-0.158752,-0.041123,0.245656,0.062934,0.131844,-0.022294,-0.019373,0.046088,-0.087489,-0.060752,0.119465,0.079713,0.02288,-0.006322,-0.015803,-0.060322,0.184914,-0.08386,0.01322,0.067128,-0.025229,0.177664,0.054194,-0.016155,0.137251,0.003785,-0.0501,-0.02327,0.061029,0.082857,no-recurrence-events
0.022303,0.030317,0.062676,-0.059028,-0.007013,0.011126,-0.04009,0.012287,0.009522,-0.036332,0.012411,0.025446,0.002856,0.026505,0.046015,0.01442,0.070912,-0.012429,0.060914,-0.009607,0.042864,0.038056,-0.023895,-0.010116,0.010701,0.006264,0.053075,-0.031969,-0.041989,-0.120818,0.035648,-0.016921,0.010954,0.015722,-0.023956,-0.05646,0.037795,-0.119299,no-recurrence-events
0.078699,0.016157,0.016045,0.032769,-0.013849,-0.080427,-0.12969,0.052814,0.070069,-0.075395,0.013387,-0.030218,0.027026,0.02443,0.059687,0.009537,0.072376,0.023216,-0.027709,0.000159,-0.026349,0.024384,-0.001434,-0.014023,-0.014934,-0.011314,0.045018,-0.044176,0.046146,-0.093474,0.038577,-0.127761,0.036344,-0.086085,0.011688,-0.014468,-0.016893,-0.032385,recurrence-events
0.011459,-0.00882,0.029102,0.143466,0.13039,0.011574,-0.020411,-0.025513,0.051209,-0.038437,0.007741,-0.024835,0.006661,0.016082,-0.070886,-0.048638,-0.000636,-0.0046,-0.041668,-0.035277,0.014915,0.000392,0.039129,0.03001,0.00718,-0.0155,-0.018519,-0.042125,0.090615,0.020193,-0.050543,0.019856,-0.098406,0.037538,0.086375,-0.050614,-0.049811,0.01938,no-recurrence-events
0.004969,0.061537,-0.00373,0.023003,-0.057306,0.033159,-0.089224,0.08382,0.012452,-0.032182,0.002279,0.050227,-0.014539,0.02884,0.050654,-0.020736,0.147877,-0.111062,0.055055,-0.032312,0.068408,0.057709,-0.035858,0.069962,-0.06425,-0.042076,0.013035,-0.0067,-0.041622,0.075715,0.041751,-0.052443,0.052274,-0.061488,0.011932,-0.100405,0.016799,0.025232,recurrence-events
0.032944,0.041107,-0.007763,-0.003018,-0.008281,-0.043846,0.127294,-0.086548,0.055115,0.010391,0.059499,-0.032159,0.000802,-0.02768,0.061926,-0.054498,-0.080958,0.003213,-0.071697,0.018433,-0.03965,-0.02744,-0.016535,-0.079853,-0.008934,0.004519,-0.035853,0.057484,-0.056601,0.01531,-0.01148,-0.029949,-0.082781,0.108094,-0.077688,0.009933,-0.012702,-0.023588,no-recurrence-events
-0.015152,-0.012116,-0.018017,0.094638,0.032734,0.036964,-0.035059,0.02185,-0.060119,-0.03746,-0.085032,-0.022393,0.021798,-0.009247,-0.12948,0.079292,0.024999,-0.040244,0.025227,-0.006957,0.011741,-0.031834,0.03327,-0.002705,-0.04824,0.033816,0.085974,0.023304,0.028115,0.010428,-0.031988,0.038899,-0.009539,0.053163,0.002879,-0.028153,-0.021491,0.002779,recurrence-events
0.067856,0.11679,0.009327,0.008701,-0.012188,-0.060692,-0.0375,0.059936,-0.120666,-0.053085,0.104421,0.165107,-0.013846,-0.032685,-0.141199,0.196479,-0.127345,0.018349,0.112141,0.008668,0.074241,-0.051365,-0.001887,0.020733,0.146096,0.035769,0.142126,0.040883,-0.11251,0.035818,0.014887,-0.058757,0.01634,0.010194,-0.063527,-0.104325,0.009759,0.000826,no-recurrence-events
-0.032425,0.051544,-0.055981,-0.045987,0.043965,-0.012688,-0.027186,-0.003906,0.034851,-0.059067,-0.05659,0.046454,-0.052482,0.041183,-0.002527,-0.025933,-0.001735,0.00895,0.136067,-0.025512,-0.104073,0.113429,-0.004328,0.081157,0.021279,0.067507,-0.085535,-0.027355,0.001992,-0.050608,0.050776,0.103962,-0.007891,-0.036498,-0.081838,0.038254,0.060662,0.038545,no-recurrence-events
-0.008072,-0.028351,-0.031445,0.053622,-0.014141,-0.013817,0.055273,0.035034,0.084412,0.037735,0.01946,-0.002374,-0.068046,-0.017121,-0.045496,-0.048638,-0.067042,-0.022178,-0.02409,0.000855,-0.020241,-0.036717,-0.033137,-0.00124,-0.049461,-0.013547,-0.020472,0.00182,0.024209,0.059256,-0.046636,-0.060222,0.044172,-0.005431,0.012156,-0.008621,0.049798,0.017427,no-recurrence-events
-0.02268,0.045759,0.098443,-0.094184,-0.017755,0.031878,0.013865,-0.091717,-0.057128,-0.056352,-0.016642,-0.125433,-0.030592,-0.015945,0.04455,0.089615,0.023548,-0.003151,0.017091,0.022131,-0.025678,-0.080108,0.053742,0.048233,-0.022014,-0.013023,0.080418,0.043715,-0.082272,0.079866,0.058109,0.034349,-0.060213,0.108739,-0.067902,-0.068179,0.001662,-0.037268,recurrence-events
0.016688,-0.141192,-0.051338,0.181206,0.018378,-0.077741,-0.12261,0.043537,0.062257,0.076949,0.000692,-0.033636,0.048022,0.134598,0.047968,0.075943,0.099964,0.029075,-0.048217,0.076331,0.002825,0.01413,0.019074,0.056778,-0.030071,-0.056724,-0.029933,-0.005113,-0.044918,-0.072966,-0.097165,-0.057448,-0.014925,0.026952,0.061981,0.001157,0.099318,0.088708,no-recurrence-events
0.002243,0.010528,0.070972,0.118076,0.149433,0.00489,0.021643,0.042969,-0.051086,-0.002426,-0.009715,-0.078546,0.110116,0.00505,0.056067,-0.010308,-0.027125,-0.108237,0.120442,0.111207,-0.103096,-0.02036,0.069891,-0.065327,-0.008018,-0.012571,-0.086023,0.033192,0.121133,0.00408,-0.048834,0.060994,0.100508,0.006471,0.037303,-0.024246,0.082147,0.007295,no-recurrence-events
-0.003332,0.051313,0.052178,-0.006294,-0.009943,-0.006208,-0.06719,-0.094647,-0.008056,-0.024613,0.060262,-0.063421,0.044604,-0.008773,0.001093,0.044693,0.033314,0.050559,0.013307,-0.024255,0.036151,-0.016631,-0.00827,0.044571,-0.053996,-0.048423,0.054784,-0.023668,-0.039791,-0.101287,0.058109,-0.100417,0.022672,-0.054835,-0.03714,-0.037905,0.067092,-0.071448,no-recurrence-events
0.037338,0.012664,-0.14082,-0.028409,-0.070781,0.042824,-0.002344,-0.100708,0.057068,0.026993,0.083913,-0.001397,-0.058036,-0.065949,0.069739,0.009956,-0.047511,0.030557,0.111653,-0.055785,0.071556,-0.026463,-0.026301,-0.011006,0.075539,0.005984,-0.090296,-0.035778,-0.005088,-0.01008,0.034418,0.002278,0.028059,-0.122618,0.037058,0.129074,0.013665,-0.060698,recurrence-events
-0.042496,-0.060944,-0.064892,-0.030362,0.003437,0.035011,0.050878,0.044311,0.002381,0.021133,-0.044993,0.088935,-0.034354,0.026885,-0.082605,-0.061333,-0.004298,-0.022666,0.025227,0.01648,-0.047829,-0.025975,-0.044855,-0.002705,-0.011131,-0.023801,0.034704,-0.005992,-0.010947,0.088553,-0.037847,-0.026531,0.079817,0.021913,-0.004934,0.026535,0.034173,0.006685,no-recurrence-events
-0.06813,-0.001008,-0.035351,-0.026456,-0.02,0.017433,-0.044825,-0.03772,-0.019104,-0.003281,-0.007884,-0.017022,0.002755,0.001434,-0.116785,-0.040826,0.001317,-0.006553,-0.010418,0.025269,-0.011452,-0.038182,-0.064387,0.078838,-0.019187,0.011355,0.04447,0.010121,0.030068,0.0866,-0.01441,-0.059246,0.087629,-0.0484,-0.019582,0.048996,0.053704,0.066255,no-recurrence-events
-0.030187,-0.113848,-0.043769,0.017144,-0.032404,0.016009,-0.18511,0.118732,0.011476,0.010543,0.026083,-0.084417,0.110522,0.011551,0.012812,0.01735,0.041371,0.01345,0.0365,-0.030115,-0.071393,0.056123,-0.025848,0.021622,0.032429,0.079995,-0.037746,-0.075426,0.037113,-0.110076,-0.065915,-0.03987,0.08859,-0.004298,0.019012,-0.170718,-0.072557,0.04574,recurrence-events
0.068283,-0.151948,-0.044751,-0.182706,-0.103008,-0.115135,0.055029,-0.052857,-0.109192,-0.010605,-0.006663,-0.132256,-0.074637,-0.091492,0.089758,0.008002,-0.145411,-0.093467,0.099079,0.065797,-0.052651,0.109767,-0.004328,-0.052754,-0.000389,-0.12512,0.049353,-0.143199,0.00834,0.056814,-0.091558,-0.058269,-0.025042,-0.275206,0.030223,0.114425,-0.070319,0.055513,recurrence-events
-0.019689,0.049848,-0.01789,0.042534,-0.087091,0.06386,0.041453,-0.044354,-0.047118,-0.094926,0.042684,-0.032171,-0.008863,0.020646,-0.020391,0.053483,0.076771,-0.03196,0.059938,0.002112,-0.095807,-0.070342,0.08548,0.062149,-0.036174,0.024819,0.107762,0.024672,-0.05566,-0.019255,0.061038,0.046556,-0.057406,0.046972,-0.117706,0.035337,-0.054002,-0.054846,no-recurrence-events
-0.071203,-0.085405,0.018731,-0.045356,-0.027521,0.030901,-0.082815,0.037189,-0.031493,0.122848,0.082723,-0.201116,0.096117,-0.057601,-0.050665,0.015397,-0.042858,0.048606,-0.004271,-0.066247,-0.059553,0.027802,0.017121,0.064102,0.018269,-0.009361,0.006444,-0.043687,0.030521,-0.121794,0.001468,-0.069167,0.035368,-0.019679,-0.106964,-0.103335,-0.008104,-0.014807,no-recurrence-events
0.070542,-0.034211,-0.105664,0.049716,-0.016094,0.050636,-0.086329,-0.102661,0.033631,0.030899,-0.021556,-0.013116,-0.007255,-0.065949,0.050207,0.013862,-0.05923,-0.016318,0.045246,-0.00891,0.059837,0.004787,-0.018488,-0.081318,0.059914,0.004031,-0.066858,-0.018199,0.026162,0.028982,-0.043707,-0.048503,0.049543,-0.075743,0.064402,0.027511,-0.037116,-0.025542,no-recurrence-events
0.086411,-0.042389,-0.086377,-0.006924,-0.004375,0.01841,-0.02627,0.006225,0.019959,0.099258,-0.065501,-0.038018,-0.043632,-0.093964,0.018957,-0.000787,-0.062892,-0.040244,0.00716,-0.020629,0.023704,0.005275,0.054754,-0.107197,0.096779,-0.049192,0.020056,-0.000133,0.089639,0.029959,-0.002691,-0.060711,0.000715,-0.075255,-0.016652,0.112472,-0.078132,-0.096831,no-recurrence-events
-0.018224,-0.039019,0.082207,-0.012153,0.024237,0.045305,-0.017141,0.058185,0.015382,-0.075395,-0.024699,-0.001897,-0.042066,0.0038,0.012812,0.030045,0.035755,-0.071023,0.074098,-0.066247,0.026019,0.018525,-0.018035,0.006485,0.025838,-0.003502,0.038914,-0.010484,-0.001949,-0.081755,0.021976,0.053392,-0.006624,0.093359,-0.057159,-0.048647,0.04756,-0.086096,no-recurrence-events
0.071701,-0.015229,0.01482,-0.151456,-0.005352,0.074318,0.037451,-0.091919,0.021668,0.126114,-0.027171,-0.12835,-0.116141,-0.10907,0.070227,0.027534,-0.120021,0.021767,0.054157,-0.012328,0.093834,0.012111,0.015203,-0.054707,0.103127,-0.03137,-0.05221,-0.010387,-0.003379,0.090017,0.025629,0.039387,-0.01137,-0.017394,0.011668,0.0363,0.026361,-0.096831,no-recurrence-events
0.014735,-0.051348,-0.029609,0.103081,0.006659,-0.05821,-0.004446,0.018146,0.054444,-0.121293,-0.011027,-0.013128,0.006762,-0.000167,0.079218,0.025162,0.012074,-0.043191,-0.050414,-0.033044,-0.129987,-0.088897,0.042512,-0.042831,-0.03593,-0.072349,0.025731,0.032484,0.001957,0.037385,0.006351,-0.089675,-0.028597,0.077734,-0.061066,-0.004702,-0.066697,0.020349,no-recurrence-events
-0.000076,0.055084,0.07732,-0.120206,0.025898,-0.00576,0.032568,-0.040161,-0.034973,0.044083,-0.021312,-0.136163,-0.043876,-0.044617,-0.048914,0.082221,-0.028224,0.062783,0.012165,0.003297,0.072349,-0.032811,0.015203,0.033184,-0.023826,0.003787,0.049353,0.013051,-0.024863,0.047049,0.049067,0.043293,-0.038714,0.033387,0.003855,-0.0262,0.068353,-0.038237,no-recurrence-events
-0.018713,-0.004839,0.028496,-0.019966,-0.112482,0.054095,-0.055715,0.023029,-0.006103,0.014449,-0.045206,0.11529,0.034594,0.071427,0.057734,-0.044174,0.031849,-0.008523,0.0365,0.029456,0.011614,-0.086944,0.042512,0.036759,-0.038127,-0.038658,0.117528,-0.012437,0.004886,-0.032927,0.039554,-0.032546,0.065641,-0.093653,0.030731,-0.091616,0.012404,-0.029456,no-recurrence-events
0.012924,-0.051789,-0.062207,0.061435,0.033711,0.033058,0.030859,0.05896,0.014099,0.072891,0.013601,-0.079522,0.042794,0.010223,-0.025964,0.004096,-0.08462,0.005166,-0.065105,-0.061645,-0.136452,-0.022069,-0.045832,-0.053974,-0.020164,0.068972,-0.03219,-0.031383,0.037881,-0.013986,-0.118902,-0.032878,0.041731,0.057069,-0.018606,-0.063309,-0.107429,0.117037,no-recurrence-events
0.015223,-0.012285,0.011407,0.058159,-0.012872,-0.060163,-0.074758,0.041583,0.054444,-0.158402,-0.022746,-0.030706,0.002856,0.009598,0.090937,0.009537,0.055043,-0.084206,-0.038695,-0.01156,-0.087995,-0.045928,0.006379,-0.019394,0.022664,0.017006,0.032567,0.040297,0.042972,0.014924,0.006351,-0.040846,-0.034457,0.077734,-0.061066,-0.000796,-0.07744,0.024255,no-recurrence-events
0.024338,0.021881,-0.045727,-0.128018,-0.028789,0.039162,0.13999,0.074097,0.007996,0.118301,0.074392,-0.12835,-0.059012,0.01593,0.005774,0.043159,-0.061427,0.103799,0.014118,-0.049438,-0.12394,-0.046483,-0.000422,0.021465,-0.006248,0.078005,-0.016077,-0.067028,-0.026816,0.017752,-0.009527,0.062825,0.008161,0.00995,-0.010793,-0.004715,-0.06153,0.055513,no-recurrence-events
0.060776,-0.011628,0.003711,0.032138,-0.040508,-0.065331,-0.029444,0.037964,0.053162,0.011368,-0.04304,-0.007745,0.070626,0.009429,0.050207,-0.042779,-0.055568,0.061807,-0.089275,-0.016723,0.006248,-0.063573,0.049871,-0.04665,-0.010887,-0.031614,0.050573,0.025258,0.115274,-0.043283,0.056879,-0.030925,-0.033465,-0.071593,0.016551,0.020675,-0.02735,0.046724,no-recurrence-events
-0.006424,0.038238,0.034351,-0.018643,0.137226,-0.010643,-0.043604,-0.025513,-0.007629,-0.041855,-0.03889,0.004462,-0.012137,0.038268,-0.017664,0.039252,0.069921,0.049111,0.031208,-0.000609,0.074303,-0.050389,0.042547,0.053692,0.004494,-0.009885,0.00736,-0.059215,0.010293,0.09783,-0.019293,0.060872,-0.081682,0.032899,0.197215,-0.108231,-0.032233,0.004732,no-recurrence-events
